p3951,3,4,4,3,3,7,7,6,7,7,6,5,2,8,3,7,[p31;p17091;p2530;p3367;],7,21.8632
p15085,3,4,4,3,3,7,7,7,7,6,6,5,2,8,3,7,[p7973;p4090;p12266;p7445;p6596;],2,21.8632
p14460,2,4,4,2,2,11,2,2,1,9,2,9,2,7,2,9,[p14173;p11668;p1302;p918;],3,21.8632
p5342,2,5,4,3,2,7,4,1,8,8,2,10,0,7,3,8,[p11740;p601;p18649;p3982;p7148;],1,21.8632
p17100,1,0,2,0,0,8,6,5,4,6,5,9,1,8,5,10,[p19348;p2384;p2639;p14390;],3,21.8632
p6410,4,5,6,8,2,8,4,3,2,7,1,8,3,7,2,8,[p17583;p13772;p9788;p6692;],4,21.8632
p15851,4,7,6,5,2,8,3,3,3,9,1,8,2,7,3,7,[p4758;p9909;p4104;p15720;],1,21.8632
p19210,2,1,2,2,1,5,11,5,3,10,7,3,0,9,3,6,[p16737;p9044;p3974;p13282;],3,21.8632
p2096,2,5,3,4,1,5,5,1,9,7,2,11,0,7,2,8,[p15944;p13009;p6463;p15163;],0,21.8632
p11798,2,4,3,2,2,6,7,5,6,7,6,8,3,8,3,8,[p14713;p12931;p19775;p7507;],3,21.8632
p9922,2,1,3,2,2,6,8,6,5,7,6,8,3,8,3,8,[p5368;p7577;p17068;p17353;],2,21.8632
p31,3,4,4,3,3,7,7,6,7,7,6,5,2,8,3,7,[p3951;p17091;p2530;p3367;],7,21.8632
p17689,4,1,5,3,3,9,6,6,4,6,7,5,8,6,2,6,[p17245;p14012;p19480;p9596;],5,21.8861
p19785,3,5,5,3,2,11,2,2,2,9,2,9,2,6,2,8,[p17950;p7805;p1086;p1061;],6,21.8861
p18927,1,1,2,1,1,7,7,7,5,7,6,7,1,8,6,8,[p11948;p8900;p8405;p8485;p15872;],5,21.8861
p1612,2,3,3,2,2,7,8,3,8,6,6,7,2,8,5,7,[p16372;p5787;p14925;p8353;],2,21.8861
p1190,3,7,5,5,3,7,3,2,7,8,2,9,2,5,3,8,[p4015;p7328;p15855;p3555;],1,21.8861
p10898,1,0,1,1,0,7,7,6,5,6,5,9,1,7,5,10,[p7380;p1805;p16506;p3536;],2,21.8861
p1480,2,3,4,2,2,7,7,2,5,10,5,8,3,7,2,8,[p15448;p1497;p6186;p12878;],2,21.8861
p143,2,2,3,3,2,8,7,3,8,6,6,7,2,8,5,7,[p17053;p13620;p6176;p17069;],4,21.8861
p6306,2,3,2,2,2,7,9,6,3,7,6,8,4,8,1,7,[p14189;p16815;p10400;p13867;],3,21.8861
p10968,1,0,1,0,0,8,7,5,4,6,5,9,1,8,4,10,[p19348;p16632;p17100;p7623;],1,21.8861
p14053,3,2,4,3,3,7,7,7,7,7,6,5,2,8,3,7,[p3261;p12970;p14976;p2851;],10,21.8861
p648,4,8,6,6,3,9,2,2,2,7,1,8,2,7,3,7,[p9909;p4758;p13690;p15720;],4,21.8861
p12877,2,8,4,5,2,9,5,3,1,8,1,8,2,7,2,8,[p11531;p19393;p5876;p19313;],5,21.8861
p17245,4,1,5,3,3,9,6,6,4,6,7,6,8,6,2,5,[p17689;p14012;p19480;p1677;],5,21.8861
p15508,1,0,1,0,0,6,10,6,1,7,5,8,1,7,4,10,[p12951;p2001;p16974;p6382;p7;],0,21.8861
p15832,3,3,5,2,3,9,6,3,4,9,5,7,6,5,1,8,[p14712;p1689;p16201;p14657;],5,21.8861
p16820,1,3,2,1,1,8,7,5,3,9,6,8,2,8,2,8,[p19672;p17787;p18185;p14858;],2,21.9089
p10646,1,0,2,0,0,5,10,7,2,9,6,5,1,9,3,8,[p3827;p13576;p8750;p5851;p17708;],1,21.9089
p7780,3,4,4,3,2,6,6,5,5,7,6,9,3,7,4,8,[p13141;p7507;p17780;p14953;],0,21.9089
p8277,3,2,4,3,2,8,7,7,7,7,6,4,2,8,3,7,[p14053;p14976;p15210;p3261;],2,21.9089
p7148,2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,[p3982;p18649;p601;p4477;p11740;],15,21.9089
p9158,1,0,1,0,0,7,7,10,0,6,6,8,4,8,0,8,[p1161;p13104;p14091;p13888;],6,21.9089
p3982,2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,[p7148;p18649;p601;p4477;p11740;],15,21.9089
p8414,2,1,3,2,2,8,7,5,5,7,6,6,2,8,5,9,[p10292;p1425;p15841;p19691;],6,21.9089
p2925,5,9,4,5,2,7,4,4,2,7,4,5,4,7,5,8,[p9477;p9122;p9192;p3374;],3,21.9089
p8665,1,1,1,1,1,7,7,7,5,6,6,7,1,8,6,9,[p16458;p3457;p16763;p2790;],4,21.9089
p18160,2,2,3,3,2,8,7,6,6,7,6,7,3,8,3,7,[p1932;p8076;p5878;p16157;],7,21.9089
p4374,1,3,3,2,2,7,8,2,4,10,6,6,2,8,4,8,[p2567;p1220;p19740;p15544;],1,21.9089
p1425,2,1,3,2,2,8,7,5,5,7,6,5,2,8,6,9,[p15841;p8414;p10292;p19691;],5,21.9089
p19291,2,4,4,3,2,8,7,5,6,9,5,5,2,8,3,7,[p11933;p5695;p5947;p18306;],7,21.9089
p18649,2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,[p3982;p7148;p601;p4477;p11740;],15,21.9089
p7029,3,9,5,7,4,9,3,2,2,7,2,8,2,6,3,6,[p1370;p12807;p539;p12733;],5,21.9089
p11933,2,4,4,3,2,8,7,5,6,9,5,5,2,8,3,7,[p19291;p5695;p5947;p18306;],7,21.9089
p601,2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,[p3982;p7148;p18649;p4477;p11740;],15,21.9089
p12080,3,4,4,2,3,7,6,6,4,6,7,8,6,6,2,8,[p10676;p17172;p11394;p7084;],4,21.9089
p6615,5,11,6,8,2,0,0,7,6,0,1,4,0,8,0,8,[p4771;p9843;p18258;p5057;],3,21.9089
p1348,4,5,5,4,4,8,4,4,5,7,4,8,4,6,4,8,[p8908;p12272;p15023;p18899;],4,21.9089
p6603,4,5,5,6,5,8,4,3,2,7,4,7,3,7,5,8,[p15279;p18861;p15189;p18899;],2,21.9317
p4269,2,4,2,2,1,7,7,6,4,9,6,8,2,8,2,7,[p3087;p9413;p8690;p3696;p14439;p19642;p10432;],2,21.9317
p8610,2,4,3,3,2,9,6,3,5,10,4,6,2,8,2,8,[p16003;p3127;p11242;p19430;],7,21.9317
p4491,1,3,3,2,1,9,6,4,6,10,4,6,2,8,2,8,[p108;p7889;p2212;p4436;],2,21.9317
p8799,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,[p10066;p8086;p1471;p1606;p13546;p3392;],2,21.9317
p3013,2,6,4,4,3,9,7,2,3,8,4,6,4,8,6,5,[p10651;p3317;p7104;p14302;],1,21.9317
p7320,2,5,1,4,1,7,7,1,7,7,6,8,0,8,3,8,[p6244;p746;p16374;p3294;p14185;],4,21.9317
p6656,2,6,3,4,2,7,7,4,4,7,6,7,2,8,4,8,[p17144;p7953;p16633;p14495;],1,21.9317
p5244,3,7,4,5,2,5,4,1,9,7,2,10,0,7,2,7,[p12306;p6690;p2756;p3757;],7,21.9317
p13060,2,6,3,4,2,11,3,2,2,9,2,9,2,6,2,8,[p7173;p3340;p5449;p17256;],4,21.9317
p6363,1,0,2,0,0,7,8,4,0,7,8,8,5,9,0,8,[p9201;p13915;p356;p8951;],3,21.9317
p10893,3,5,4,4,3,7,7,7,6,6,6,5,2,8,3,7,[p4090;p5328;p12266;p7973;],6,21.9317
p1615,3,4,4,2,2,7,7,7,7,7,6,5,2,8,3,7,[p7445;p6596;p17091;p2530;],4,21.9317
p8086,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,[p10066;p8799;p1471;p1606;p13546;p3392;],2,21.9317
p6244,2,5,1,4,1,7,7,1,7,7,6,8,0,8,3,8,[p7320;p746;p16374;p3294;p14185;],4,21.9317
p17636,1,3,3,2,1,6,10,6,2,10,5,4,1,9,3,7,[p5919;p4643;p11597;p10764;p6321;p6915;],1,21.9317
p10066,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,[p8086;p8799;p1471;p1606;p13546;p3392;],2,21.9317
p18496,2,2,2,4,2,7,7,1,8,7,6,8,0,8,3,8,[p4589;p16802;p17459;p755;p3891;],0,21.9317
p1161,1,0,1,1,0,7,7,10,0,6,6,8,4,8,0,8,[p13888;p9158;p8420;p4970;],6,21.9317
p3327,2,4,3,3,1,8,3,1,7,9,2,10,0,7,2,9,[p14373;p12981;p14546;p17784;],2,21.9317
p11454,4,10,7,7,5,7,5,2,3,5,2,6,3,7,4,4,[p18256;p15229;p17315;p9470;],6,21.9317
p3486,1,0,1,0,0,5,11,6,1,9,6,5,0,9,3,8,[p18613;p5495;p17708;p5851;p8750;],8,21.9317
p9007,1,3,2,2,1,8,6,6,3,9,6,8,2,8,2,8,[p14858;p19672;p19491;p7941;p14966;],5,21.9317
p11463,2,3,3,2,2,8,8,3,4,9,5,7,2,7,3,9,[p3934;p4911;p6763;p10545;],1,21.9317
p18613,1,0,1,0,0,5,11,6,1,9,6,5,0,9,3,8,[p3486;p5495;p17708;p5851;p8750;],8,21.9317
p9570,3,2,3,3,3,7,7,5,5,6,6,6,2,8,6,9,[p19166;p9058;p8583;p7092;],5,21.9317
p19344,2,6,4,4,3,7,7,5,6,7,6,5,3,8,3,7,[p16460;p440;p1621;p13329;],9,21.9317
p19564,1,3,2,2,1,8,7,7,4,7,6,8,2,8,2,8,[p4994;p1005;p19491;p9496;p6145;],3,21.9545
p13888,1,0,1,1,1,7,7,10,0,6,6,8,4,8,0,8,[p1161;p9158;p8420;p4970;],3,21.9545
p9143,2,3,4,2,1,7,8,3,4,10,6,6,5,8,0,7,[p7317;p5904;p8136;p5921;],4,21.9545
p3945,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p7240;p13428;p16731;p1916;p11057;p12748;],12,21.9545
p1689,3,4,5,2,3,9,6,3,4,8,5,7,7,5,1,8,[p14712;p15832;p16201;p14657;],6,21.9545
p7800,4,9,7,7,5,7,2,1,2,5,2,7,4,6,5,7,[p4774;p2842;p96;p16615;],4,21.9545
p8427,2,1,3,2,1,8,6,7,5,6,6,8,3,8,4,8,[p3634;p1656;p8803;p4627;],9,21.9545
p311,3,1,4,3,3,8,6,6,4,7,7,8,7,5,1,7,[p561;p17463;p17103;p19973;],5,21.9545
p7625,2,3,2,1,1,6,10,5,4,9,7,4,1,9,3,7,[p10709;p6327;p3736;p5879;],2,21.9545
p9578,3,1,4,2,3,8,6,6,4,6,7,8,7,5,2,8,[p17463;p561;p311;p17103;],2,21.9545
p6319,1,0,1,0,0,7,7,10,1,7,6,8,2,8,0,8,[p18267;p7702;p17605;p9979;],5,21.9545
p18628,2,1,2,1,1,7,7,7,5,6,6,7,1,8,7,8,[p4007;p16458;p10924;p17796;],2,21.9545
p3208,1,1,2,1,0,4,6,6,2,7,6,11,3,8,2,10,[p1543;p13157;p222;p9452;],4,21.9545
p11057,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p7240;p13428;p16731;p1916;p3945;p12748;],12,21.9545
p1916,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p7240;p13428;p16731;p11057;p3945;p12748;],12,21.9545
p3634,2,1,3,2,1,8,6,7,5,6,6,8,3,8,4,8,[p8427;p1656;p8803;p4627;],9,21.9545
p19428,1,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,[p6942;p5458;p1592;p5240;],1,21.9545
p1656,2,1,3,2,1,8,6,7,5,6,6,8,3,8,4,8,[p8427;p3634;p8803;p4627;],9,21.9545
p13386,2,3,3,2,2,9,6,3,5,10,4,7,2,8,2,8,[p19430;p8610;p7889;p108;],3,21.9545
p1543,1,1,2,1,0,4,6,6,2,7,6,11,3,8,2,10,[p3208;p13157;p222;p9452;],4,21.9545
p15409,1,3,2,1,1,7,7,3,7,6,6,9,2,8,5,8,[p1326;p6748;p2335;p1832;],0,21.9545
p8803,2,1,3,2,1,8,6,7,5,6,6,8,3,8,4,8,[p8427;p3634;p1656;p4627;],9,21.9545
p7240,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p13428;p16731;p1916;p11057;p3945;p12748;],12,21.9545
p13619,2,5,4,4,2,7,4,1,7,9,2,10,0,7,2,8,[p6719;p7148;p3982;p18649;p601;],3,21.9545
p18267,1,0,1,0,0,7,7,10,1,7,6,8,2,8,0,8,[p6319;p7702;p17605;p9979;],5,21.9545
p11308,3,10,5,7,2,7,5,3,1,6,0,8,3,7,2,7,[p1262;p6572;p11944;p16694;],2,21.9545
p12748,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p7240;p13428;p16731;p1916;p11057;p3945;],12,21.9545
p13428,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p7240;p16731;p1916;p11057;p3945;p12748;],12,21.9545
p4627,2,1,3,2,1,8,6,7,5,6,6,8,3,8,4,8,[p8427;p3634;p1656;p8803;],9,21.9545
p18223,2,2,3,4,3,7,7,5,6,7,6,7,3,7,5,8,[p13636;p10748;p643;p15311;],0,21.9545
p9902,1,4,3,2,2,9,6,3,5,10,5,6,2,8,2,8,[p8610;p19430;p4436;p13386;],1,21.9545
p1029,2,3,3,1,2,7,8,5,5,7,6,6,1,8,5,9,[p4036;p19674;p2702;p5905;],4,21.9545
p18455,2,1,2,2,1,8,7,7,4,7,6,8,2,8,3,8,[p19779;p3829;p2656;p16674;],10,21.9545
p16489,2,1,3,2,2,6,9,5,5,9,7,4,1,9,4,7,[p2767;p15749;p17903;p17556;],2,21.9545
p19779,2,1,2,2,1,8,7,7,4,7,6,8,2,8,3,8,[p18455;p3829;p2656;p16674;],10,21.9545
p1857,2,0,2,1,1,8,7,7,4,6,6,9,2,8,3,8,[p8333;p15123;p9941;p769;],7,21.9545
p16731,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p7240;p13428;p1916;p11057;p3945;p12748;],12,21.9545
p2054,2,2,3,3,2,7,7,7,4,7,6,8,2,8,3,8,[p3957;p11341;p529;p3084;],7,21.9773
p17651,2,3,3,1,1,8,8,2,4,11,5,6,4,8,0,7,[p11868;p9143;p7317;p7781;],1,21.9773
p11378,4,8,5,6,3,7,3,2,8,7,2,8,1,6,2,7,[p13562;p15855;p11885;p424;],7,21.9773
p1240,1,6,1,4,1,7,7,0,7,7,6,8,0,8,2,8,[p12204;p10759;p17776;p1056;p8497;],3,21.9773
p6549,3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8,[p8792;p5390;p16996;p9014;p11927;p5173;p7985;p4132;p6879;p6560;],4,21.9773
p6382,1,0,2,0,1,6,10,7,2,7,5,8,2,7,4,9,[p16974;p7;p13031;p12951;p2001;],4,21.9773
p17591,1,3,2,1,1,8,7,3,4,10,5,7,1,8,3,9,[p17087;p11788;p16029;p10739;],2,21.9773
p13837,4,5,4,3,3,7,7,5,6,7,5,6,5,7,4,7,[p12471;p15602;p6222;p3868;],3,21.9773
p2367,2,3,4,2,2,8,7,3,4,9,4,7,2,7,3,10,[p18866;p19136;p188;p5563;],6,21.9773
p9771,1,0,2,0,0,8,6,5,5,6,6,9,1,7,5,10,[p6952;p7623;p19348;p14390;],4,21.9773
p7,1,0,2,0,1,6,10,7,2,7,5,8,2,7,4,9,[p6382;p16974;p13031;p12951;p2001;],4,21.9773
p16996,3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8,[p8792;p6549;p5390;p9014;p11927;p5173;p7985;p4132;p6879;p6560;],4,21.9773
p5390,3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8,[p8792;p6549;p16996;p9014;p11927;p5173;p7985;p4132;p6879;p6560;],4,21.9773
p4073,1,3,2,2,1,7,7,4,7,6,6,8,1,8,6,8,[p13558;p2253;p4315;p297;],0,21.9773
p3957,2,2,3,3,2,7,7,7,4,7,6,8,2,8,3,8,[p2054;p11341;p529;p3084;],7,21.9773
p19650,5,10,7,8,5,7,3,2,3,4,2,7,2,6,2,6,[p9116;p2842;p17397;p11537;],0,21.9773
p8792,3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8,[p6549;p5390;p16996;p9014;p11927;p5173;p7985;p4132;p6879;p6560;],4,21.9773
p4500,2,4,4,3,2,9,6,3,5,10,4,6,3,7,3,8,[p2368;p9375;p11242;p17433;],5,21.9773
p8225,2,3,2,2,2,7,8,5,5,7,6,6,2,8,5,9,[p13455;p10947;p2025;p2095;],8,21.9773
p16557,5,11,5,8,3,0,1,5,6,0,0,7,0,8,0,8,[p7755;p7200;p17280;p19998;],3,21.9773
p1372,0,0,1,0,0,4,7,5,3,7,6,10,3,8,2,11,[p9452;p9392;p11606;p4608;p5634;],0,21.9773
p15718,4,11,6,8,3,5,4,3,3,5,1,7,3,6,3,7,[p15347;p7112;p9925;p16044;],1,21.9773
p16974,1,0,2,0,1,6,10,7,2,7,5,8,2,7,4,9,[p6382;p7;p13031;p12951;p2001;],4,21.9773
p19672,1,3,2,2,1,8,7,5,3,9,6,8,2,8,2,8,[p14858;p16820;p9007;p19491;],7,21.9773
p11726,4,5,6,4,4,6,6,5,5,8,4,7,3,7,4,7,[p46;p1214;p18899;p19489;],5,21.9773
p11268,1,7,0,5,0,7,7,5,3,7,6,8,0,8,0,8,[p11523;p2640;p16545;p19428;],3,22
p6945,1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9,[p19571;p11931;p7504;p3989;p16384;],5,22
p11931,1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9,[p19571;p6945;p7504;p3989;p16384;],5,22
p6764,2,1,3,2,2,7,7,7,5,7,6,8,2,8,3,8,[p3448;p12767;p5592;p14454;],10,22
p7806,2,3,4,2,2,9,7,2,5,10,3,6,2,7,3,9,[p9619;p17433;p10545;p19136;],1,22
p11207,2,6,3,5,3,7,7,8,6,5,4,6,2,8,3,7,[p1150;p9874;p18980;p10935;],0,22
p16676,2,4,3,3,2,7,7,7,4,7,5,8,2,8,3,8,[p16148;p7024;p2153;p3337;],0,22
p19571,1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9,[p11931;p6945;p7504;p3989;p16384;],5,22
p14713,2,3,3,2,2,7,7,5,6,7,6,8,3,8,3,8,[p12931;p11798;p19775;p10856;],6,22
p16506,1,0,2,1,0,8,6,6,5,6,5,9,1,7,5,10,[p7380;p869;p9564;p1805;],5,22
p18042,2,5,4,4,3,7,7,3,3,6,6,9,4,8,1,8,[p1181;p14819;p12900;p1124;],1,22
p16917,1,0,2,1,1,6,9,7,2,7,5,8,2,7,4,10,[p2001;p12951;p19447;p5850;p8248;],0,22
p16907,1,3,3,2,1,6,8,3,3,10,7,8,4,8,0,7,[p11102;p2784;p16152;p19318;],2,22
p8215,2,2,3,4,2,7,8,5,4,7,7,7,5,9,2,6,[p1990;p230;p842;p14852;],5,22
p15855,4,7,5,5,3,7,4,2,8,7,2,8,1,6,3,8,[p9376;p7328;p11378;p4015;],5,22
p13031,1,0,2,1,1,6,10,7,2,7,5,8,2,7,4,9,[p2001;p12951;p6382;p16974;p7;],4,22
p2841,2,3,3,1,2,8,8,3,5,9,4,7,2,6,3,10,[p3934;p103;p6763;p17292;],4,22
p3448,2,1,3,2,2,7,7,7,5,7,6,8,2,8,3,8,[p6764;p12767;p5592;p14454;],10,22
p8764,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8,[p2294;p13617;p1928;p11226;p1558;p11723;p15536;p13912;],5,22.0227
p8750,1,0,2,0,0,5,11,6,1,9,6,5,1,9,3,8,[p5851;p17708;p13576;p3486;p18613;],7,22.0227
p14373,2,5,4,3,2,7,3,1,7,9,2,10,0,7,2,9,[p15834;p6719;p13619;p3327;],3,22.0227
p9669,1,0,1,0,0,7,7,10,2,7,6,8,2,8,0,8,[p6051;p13569;p6712;p18267;p6319;],3,22.0227
p16545,1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,[p2640;p11523;p11268;p15042;p16696;p17419;],3,22.0227
p7713,2,4,3,3,3,7,7,5,5,7,6,8,3,8,2,8,[p19775;p7507;p18454;p17857;p8850;],2,22.0227
p13617,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8,[p2294;p8764;p1928;p11226;p1558;p11723;p15536;p13912;],5,22.0227
p19822,4,10,5,8,3,5,4,3,8,5,1,7,1,6,3,6,[p18722;p14575;p5952;p13361;],5,22.0227
p2294,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8,[p13617;p8764;p1928;p11226;p1558;p11723;p15536;p13912;],5,22.0227
p15478,2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p4814;p12748;p3945;p7240;p1916;p11057;p16731;p13428;],1,22.0227
p4814,2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,[p15478;p12748;p3945;p7240;p1916;p11057;p16731;p13428;],1,22.0227
p18150,1,1,2,1,1,8,7,7,5,7,6,8,2,8,3,8,[p12084;p15833;p4674;p2656;p3829;],1,22.0227
p6566,4,9,6,7,4,7,5,3,0,6,1,8,2,7,1,7,[p14429;p6349;p4884;p19935;],5,22.0227
p11150,2,8,4,6,3,7,4,1,6,8,2,9,1,6,2,8,[p4015;p3555;p12336;p15701;],1,22.0227
p2640,1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,[p16545;p11523;p11268;p15042;p16696;p17419;],3,22.0227
p4007,2,1,2,1,2,7,7,7,5,6,6,7,1,8,7,8,[p18628;p16458;p17796;p10924;],1,22.0227
p13090,2,6,4,4,4,6,9,3,2,7,7,6,2,8,8,1,[p10557;p7447;p9489;p16727;],1,22.0227
p5851,1,0,2,0,0,5,11,6,1,9,6,5,1,9,3,8,[p8750;p17708;p13576;p3486;p18613;],7,22.0227
p6712,1,0,1,0,0,7,7,10,2,7,6,8,2,8,0,8,[p9669;p6051;p13569;p18267;p6319;],3,22.0227
p13569,1,0,1,0,0,7,7,10,2,7,6,8,2,8,0,8,[p9669;p6051;p6712;p18267;p6319;],3,22.0227
p5876,3,8,5,5,2,9,6,3,1,7,0,8,2,7,1,8,[p19393;p13598;p634;p19313;],6,22.0227
p6051,1,0,1,0,0,7,7,10,2,7,6,8,2,8,0,8,[p9669;p13569;p6712;p18267;p6319;],3,22.0227
p11523,1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,[p16545;p2640;p11268;p15042;p16696;p17419;],3,22.0227
p5951,2,4,3,2,2,8,7,3,5,9,6,6,2,8,4,8,[p3723;p530;p16728;p216;],3,22.0227
p17708,1,0,2,0,0,5,11,6,1,9,6,5,1,9,3,8,[p8750;p5851;p13576;p3486;p18613;],7,22.0227
p9044,2,3,2,2,1,5,11,5,3,10,7,3,0,9,3,6,[p19210;p6327;p18741;p15143;],2,22.0454
p17950,3,5,5,4,2,11,2,2,2,9,2,9,2,6,2,8,[p19785;p1086;p5449;p8140;],9,22.0454
p861,1,0,1,1,1,6,9,7,3,7,5,8,2,7,4,10,[p19447;p8248;p5850;p679;],2,22.0454
p16632,1,0,1,0,0,8,6,5,4,6,6,9,1,8,5,10,[p17100;p9771;p10968;p7623;],1,22.0454
p7092,3,1,3,2,3,7,7,5,5,7,6,6,2,8,6,9,[p11806;p7473;p9570;p10292;],4,22.0454
p4015,3,7,5,5,3,7,4,1,7,8,2,9,1,6,2,8,[p7328;p3555;p18310;p15701;],7,22.0454
p1171,2,6,2,4,2,8,7,0,6,10,5,7,0,7,1,7,[p9580;p8203;p11049;p12303;],2,22.0454
p1928,1,0,2,1,1,7,6,9,0,7,8,8,6,6,0,8,[p3570;p2294;p13617;p8764;],4,22.0454
p18754,1,5,1,3,1,7,7,1,8,7,6,8,0,8,3,8,[p3294;p14185;p12074;p12668;],5,22.0454
p9613,2,3,3,2,2,7,7,5,4,9,5,7,2,7,3,10,[p4911;p17712;p982;p11756;],1,22.0454
p9719,1,0,1,0,0,7,8,10,1,7,5,8,2,8,0,8,[p2645;p7702;p9979;p17605;],5,22.0454
p1849,1,0,2,1,0,8,8,4,7,5,6,7,0,8,7,8,[p11518;p3110;p19455;p10188;p16125;p5757;p10954;p622;],6,22.0454
p3261,3,2,4,4,3,7,7,7,7,7,6,5,2,8,3,7,[p14053;p16988;p12607;p10470;],6,22.0454
p19455,1,0,2,1,0,8,7,4,7,5,6,8,0,8,7,8,[p1849;p16125;p10188;p10954;p622;],5,22.0454
p17687,3,2,4,4,3,7,8,5,5,7,7,6,5,9,2,5,[p1444;p2121;p10749;p11305;],6,22.0454
p12797,2,7,4,5,3,10,5,1,5,7,5,5,2,8,4,7,[p19433;p2074;p11687;p10142;],2,22.0454
p6596,3,4,4,3,2,7,7,7,7,7,6,5,2,8,3,7,[p7445;p1615;p2530;p17091;],6,22.0454
p12596,2,2,3,3,2,8,6,6,3,6,6,9,2,9,3,8,[p5832;p6285;p17773;p10123;p17548;],1,22.0454
p7445,3,4,4,3,2,7,7,7,7,7,6,5,2,8,3,7,[p6596;p1615;p2530;p17091;],6,22.0454
p19791,3,6,4,4,4,9,6,6,4,6,7,5,7,5,2,6,[p17527;p917;p18126;p1747;],4,22.0454
p2645,1,0,1,0,0,7,8,10,1,7,5,8,2,8,0,8,[p9719;p7702;p9979;p17605;],5,22.0454
p6994,2,0,2,1,1,9,7,6,4,6,6,9,2,8,3,8,[p15123;p9941;p1857;p6141;p14889;p8160;p16735;p14347;],3,22.0454
p13611,2,0,2,1,1,8,7,7,5,7,6,8,2,8,3,8,[p3132;p12293;p12084;p4674;],8,22.0681
p17087,1,3,2,1,1,8,7,2,5,10,5,7,1,8,3,9,[p17591;p10739;p11788;p17753;p16029;],3,22.0681
p6000,2,1,3,3,2,7,8,3,8,6,6,7,2,8,6,7,[p8272;p5092;p143;p13620;p17053;],2,22.0681
p19971,3,2,4,3,2,7,7,7,5,7,7,7,2,8,3,7,[p9136;p17954;p12310;p8493;],2,22.0681
p13997,4,10,6,8,3,3,4,3,10,2,0,7,0,7,1,5,[p6220;p15050;p6735;p2498;],6,22.0681
p4988,2,5,4,6,4,9,6,5,4,7,3,6,2,7,7,6,[p12195;p17531;p14393;p18687;],5,22.0681
p16639,3,3,4,2,2,7,8,6,4,7,7,6,5,9,2,6,[p11305;p14852;p14195;p13841;],0,22.0681
p11394,3,4,4,3,3,7,6,6,4,6,7,8,7,5,2,8,[p6085;p10676;p17172;p5771;],6,22.0681
p6050,1,3,2,1,1,8,7,6,4,9,5,8,2,8,2,8,[p18185;p8906;p16587;p9894;],2,22.0681
p8342,5,11,6,8,5,4,4,4,8,2,1,6,1,6,1,5,[p7361;p2498;p15416;p18364;],4,22.0681
p7353,2,1,3,1,1,8,7,4,8,6,6,7,2,8,5,8,[p23;p6176;p16613;p7461;],1,22.0681
p7973,3,5,4,3,3,7,7,7,7,6,6,5,2,8,3,7,[p4090;p12266;p15085;p10893;],7,22.0681
p5771,3,4,4,3,3,8,6,6,4,6,7,8,7,5,2,7,[p4695;p6085;p10676;p1576;],7,22.0681
p13282,2,1,2,1,1,5,10,4,4,10,8,4,0,9,3,7,[p3289;p16737;p2206;p19412;],4,22.0681
p8908,4,5,6,4,4,7,4,4,5,7,4,9,4,5,6,7,[p12246;p9155;p18781;p1348;],9,22.0681
p11490,2,1,3,1,2,6,6,6,4,7,7,10,6,5,2,9,[p4167;p17187;p9295;p6826;],4,22.0681
p13408,3,7,5,5,3,10,2,2,2,9,1,8,2,6,3,8,[p19312;p14240;p10131;p4184;],6,22.0907
p3974,2,1,3,2,1,6,10,5,4,10,7,3,1,9,4,6,[p2234;p5879;p16489;p19210;],2,22.0907
p7173,2,6,4,4,2,11,3,2,2,9,2,9,2,6,2,8,[p13060;p5449;p11427;p9304;],12,22.0907
p371,2,2,3,3,2,8,7,5,5,6,6,5,2,8,7,9,[p8567;p8583;p1425;p15841;],2,22.0907
