id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,len,clasteId,pointType,timeToCalcNeighbours,# distance calc,len(rnnk),kNN,reverskNN,NDF
p6225,2,6,4,4,1,6,8,4,2,8,13,8,3,10,0,8,25.7488,-1,-1,42.0084,20000,0,[,],[,],[,p6225;],
p6226,2,4,3,2,1,8,7,7,5,7,6,8,2,8,3,8,22.6053,-1,-1,41.072,20000,0,[,],[,],[,p6226;],
p6227,4,9,5,4,3,9,4,3,4,12,7,11,3,10,4,10,28.4253,-1,-1,41.8817,20000,0,[,],[,],[,p6227;],
p6228,8,14,7,8,5,7,6,3,7,10,5,7,6,7,8,5,29.8161,-1,-1,41.1042,20000,0,[,],[,],[,p6228;],
p6229,1,3,2,2,1,9,3,2,1,8,2,9,1,6,1,7,18.7083,-1,-1,41.7063,20000,0,[,],[,],[,p6229;],
p6230,2,6,3,4,3,10,7,3,3,9,4,7,2,8,7,8,23.8328,-1,-1,41.3284,20000,0,[,],[,],[,p6230;],
p6231,3,6,4,4,3,7,8,7,5,8,8,6,3,8,3,8,24.1454,-1,-1,41.4371,20000,0,[,],[,],[,p6231;],
p6232,9,15,10,8,7,8,7,3,5,10,4,7,7,6,6,7,31.6386,-1,-1,41.726,20000,0,[,],[,],[,p6232;],
p6233,3,10,4,8,1,11,2,11,3,12,8,14,1,6,0,8,30.8221,-1,-1,41.303,20000,0,[,],[,],[,p6233;],
p6234,4,4,6,6,6,9,11,2,3,7,9,6,4,10,5,5,26.2107,-1,-1,41.128,20000,0,[,],[,],[,p6234;],
p6235,3,5,5,3,2,7,9,2,6,13,6,5,4,9,3,7,25.04,-1,-1,42.3323,20000,0,[,],[,],[,p6235;],
p6236,5,10,6,7,4,6,8,3,6,10,7,7,3,7,5,6,26.2298,-1,-1,41.0347,20000,0,[,],[,],[,p6236;],
p6237,2,5,4,4,3,8,7,5,6,9,5,5,2,8,3,8,22.7156,-1,-1,41.1803,20000,0,[,],[,],[,p6237;],
p6238,4,4,4,6,2,5,9,9,4,7,5,8,3,8,5,10,25.04,-1,-1,40.9423,20000,0,[,],[,],[,p6238;],
p6239,5,6,7,8,8,10,9,6,0,5,7,10,7,13,5,11,31.5119,-1,-1,41.3957,20000,0,[,],[,],[,p6239;],
p6240,5,11,7,8,11,8,8,6,4,7,6,6,7,8,9,6,30.1828,-1,-1,40.6288,20000,0,[,],[,],[,p6240;],
p6241,5,8,7,7,7,8,8,5,5,8,5,6,6,10,7,2,26.9815,-1,-1,41.3029,20000,0,[,],[,],[,p6241;],
p6242,3,1,3,3,2,7,9,5,4,7,6,7,4,8,1,7,21.6102,-1,-1,40.6012,20000,0,[,],[,],[,p6242;],
p6243,5,9,4,4,3,7,6,3,3,8,6,8,4,9,8,6,24.7184,-1,-1,41.3655,20000,0,[,],[,],[,p6243;],
p6244,2,5,1,4,1,7,7,1,7,7,6,8,0,8,3,8,21.9317,-1,-1,41.0057,20000,0,[,],[,],[,p6244;p7320;],
p6245,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,21.7256,-1,-1,41.2248,20000,0,[,],[,],[,p633;p6245;p10491;p11349;p14812;],
p6246,3,8,5,6,3,9,2,2,3,8,2,8,2,6,3,7,21.7025,-1,-1,40.9381,20000,0,[,],[,],[,p6246;],
p6247,4,9,6,6,2,7,7,3,0,7,0,8,3,7,1,8,22.7156,-1,-1,40.6465,20000,0,[,],[,],[,p6247;],
p6248,5,7,6,6,5,6,7,6,7,7,5,7,4,7,5,5,24.0624,-1,-1,42.2104,20000,0,[,],[,],[,p6248;],
p6249,6,9,8,8,9,7,8,4,4,7,5,7,7,9,6,7,28.4429,-1,-1,41.0192,20000,0,[,],[,],[,p6249;],
p6250,3,9,3,7,2,2,7,6,10,7,7,15,0,8,7,7,28.7402,-1,-1,41.1384,20000,0,[,],[,],[,p6250;],
p6251,3,5,4,7,6,7,9,3,2,7,7,8,3,11,7,6,25.593,-1,-1,41.1075,20000,0,[,],[,],[,p6251;],
p6252,4,7,5,5,2,7,5,12,5,7,15,8,3,9,0,8,29.2233,-1,-1,41.1079,20000,0,[,],[,],[,p6252;],
p6253,3,7,4,4,2,7,9,14,2,7,3,8,3,8,0,8,26.1343,-1,-1,41.0137,20000,0,[,],[,],[,p6253;],
p6254,1,1,2,1,0,7,10,2,2,7,12,8,1,11,0,8,24.6374,3,1,41.0515,20000,0,[,],[,],[,p480;p3859;p3967;p6254;p7135;p11042;p14440;],
p6255,2,4,3,2,1,8,2,2,2,8,2,8,2,6,2,7,18.303,-1,-1,41.18,20000,0,[,],[,],[,p6255;],
p6256,6,5,9,8,4,8,7,5,2,7,8,8,9,9,0,8,27.6948,-1,-1,40.9506,20000,0,[,],[,],[,p6256;],
p6257,3,5,4,3,3,5,7,4,7,6,6,11,3,8,4,10,24.2693,-1,-1,41.075,20000,0,[,],[,],[,p6257;],
p6258,4,6,6,4,3,7,10,4,4,12,5,3,1,10,2,8,25.318,-1,-1,41.0326,20000,0,[,],[,],[,p6258;],
p6259,6,10,6,7,4,9,6,8,6,10,3,8,4,8,4,6,27.55,-1,-1,41.0782,20000,0,[,],[,],[,p6259;],
p6260,3,7,5,5,3,12,3,2,2,9,2,9,2,5,2,8,23.2594,-1,-1,41.0853,20000,0,[,],[,],[,p6260;],
p6261,5,10,5,7,4,5,11,2,8,11,10,5,1,11,3,4,28.6705,-1,-1,41.126,20000,0,[,],[,],[,p6261;],
p6262,6,10,8,8,6,7,8,6,6,6,6,4,9,10,5,6,28.5482,-1,-1,41.076,20000,0,[,],[,],[,p6262;],
p6263,3,8,4,6,2,1,14,5,3,12,10,5,0,8,2,6,27.074,-1,-1,42.1604,20000,0,[,],[,],[,p6263;],
p6264,6,9,7,4,4,10,10,6,3,5,7,9,10,13,2,6,30.1164,-1,-1,41.2387,20000,0,[,],[,],[,p6264;],
p6265,3,1,5,3,2,8,2,2,2,7,1,8,2,7,2,7,18.5472,-1,-1,41.2407,20000,0,[,],[,],[,p6265;],
p6266,1,0,2,1,0,8,9,3,2,7,12,8,2,11,0,8,24.6982,-1,-1,41.3195,20000,0,[,],[,],[,p6266;],
p6267,3,9,5,6,2,7,5,4,5,14,7,12,1,6,1,6,27.074,-1,-1,41.1693,20000,0,[,],[,],[,p6267;],
p6268,6,11,9,8,5,7,11,3,2,6,11,9,3,10,3,9,30.7734,-1,-1,40.8545,20000,0,[,],[,],[,p6268;],
p6269,6,10,8,8,8,7,10,6,3,5,6,10,4,7,7,7,29.0861,-1,-1,40.8101,20000,0,[,],[,],[,p6269;],
p6270,6,11,6,8,3,4,9,9,2,7,3,11,4,8,2,11,28.8444,-1,-1,41.2546,20000,0,[,],[,],[,p6270;],
p6271,6,9,6,6,4,5,9,1,7,8,9,5,2,11,3,4,26.096,-1,-1,40.7835,20000,0,[,],[,],[,p6271;],
p6272,5,8,5,6,4,7,9,7,4,10,7,6,4,9,4,8,26.8887,-1,-1,41.212,20000,0,[,],[,],[,p6272;],
p6273,2,2,3,3,1,4,4,4,7,2,1,6,0,7,1,6,15.843,-1,-1,41.1739,20000,0,[,],[,],[,p6273;],
p6274,1,0,2,0,0,7,9,3,2,7,12,8,2,10,0,8,23.9374,-1,-1,42.985,20000,0,[,],[,],[,p6274;p11932;],
p6275,6,10,5,5,3,4,4,4,5,4,7,7,4,6,2,8,22.4054,-1,-1,41.2184,20000,0,[,],[,],[,p6275;],
p6276,2,3,3,2,1,5,8,5,6,11,9,9,3,9,1,6,24.2281,-1,-1,41.122,20000,0,[,],[,],[,p6276;],
p6277,2,3,3,2,1,7,8,6,6,7,9,8,3,10,1,8,24.0832,-1,-1,41.0425,20000,0,[,],[,],[,p6277;p10232;],
p6278,3,4,6,3,3,6,7,2,7,10,7,10,3,8,3,7,24.4336,-1,-1,41.1627,20000,0,[,],[,],[,p6278;p13296;],
p6279,3,2,3,3,2,8,7,6,5,7,6,8,2,9,9,8,24.2487,-1,-1,40.726,20000,0,[,],[,],[,p6279;],
p6280,3,7,5,4,2,8,3,3,3,7,2,8,3,6,3,8,20.7123,-1,-1,40.7372,20000,0,[,],[,],[,p6280;],
p6281,3,3,3,2,1,5,12,3,5,11,9,4,2,11,1,5,24.5764,-1,-1,40.9831,20000,0,[,],[,],[,p6281;],
p6282,2,8,4,6,2,12,3,3,2,10,1,9,2,6,2,8,24.0832,-1,-1,40.8068,20000,0,[,],[,],[,p6282;],
p6283,4,6,6,4,4,7,7,3,6,10,7,8,3,9,3,7,24.98,-1,-1,41.1662,20000,0,[,],[,],[,p6283;],
p6284,4,8,6,6,3,9,7,1,8,10,3,7,2,8,3,8,25.593,-1,-1,40.9281,20000,0,[,],[,],[,p6284;],
p6285,2,2,3,3,2,8,7,7,3,6,6,9,2,9,3,9,23,-1,-1,42.183,20000,0,[,],[,],[,p6285;],
p6286,3,3,5,4,1,9,3,3,2,8,2,9,3,6,2,8,20.6155,-1,-1,42.4471,20000,0,[,],[,],[,p6286;],
p6287,4,5,6,8,9,7,5,4,3,8,8,9,5,10,6,10,28.1247,-1,-1,41.2501,20000,0,[,],[,],[,p6287;],
p6288,4,7,5,5,5,5,7,5,3,7,5,9,3,5,9,8,24.1247,-1,-1,41.0343,20000,0,[,],[,],[,p6288;],
p6289,4,8,6,6,4,8,7,2,9,12,6,7,1,7,6,8,27.2947,-1,-1,41.1704,20000,0,[,],[,],[,p6289;],
p6290,7,12,6,6,4,8,6,4,5,10,5,8,6,7,7,10,29.0689,-1,-1,40.9617,20000,0,[,],[,],[,p6290;],
p6291,10,11,10,8,6,2,11,2,3,10,11,9,8,10,2,6,32.6343,-1,-1,41.1326,20000,0,[,],[,],[,p6291;],
p6292,4,8,7,6,5,9,5,2,5,10,2,6,2,6,3,8,24.0416,-1,-1,40.9304,20000,0,[,],[,],[,p6292;],
p6293,7,9,9,8,9,7,8,5,5,7,7,10,8,9,10,9,32.2955,-1,-1,41.0907,20000,0,[,],[,],[,p6293;],
p6294,3,6,4,4,2,8,10,2,6,5,12,8,2,11,2,8,26.6646,-1,-1,41.1487,20000,0,[,],[,],[,p6294;],
p6295,5,9,6,7,3,9,7,2,6,14,3,7,0,7,0,8,27.1477,-1,-1,41.1033,20000,0,[,],[,],[,p6295;],
p6296,1,0,2,1,0,8,7,7,4,7,6,8,2,8,3,8,21.7715,-1,-1,41.1896,20000,0,[,],[,],[,p649;p6296;],
p6297,6,11,6,8,3,4,8,6,8,12,10,13,1,9,3,7,31.607,-1,-1,40.9456,20000,0,[,],[,],[,p6297;],
p6298,5,7,6,5,4,7,8,7,5,8,6,5,4,9,3,7,24.8596,-1,-1,41.1033,20000,0,[,],[,],[,p6298;],
p6299,2,1,3,1,1,7,5,11,5,7,14,8,3,10,0,8,26.7955,-1,-1,41.7639,20000,0,[,],[,],[,p1959;p6299;],
p6300,6,7,6,9,7,8,5,7,4,8,6,7,6,8,6,9,27.7669,-1,-1,41.3315,20000,0,[,],[,],[,p6300;],
p6301,8,10,11,8,9,9,6,2,5,9,4,7,11,9,3,8,31.5753,-1,-1,41.0221,20000,0,[,],[,],[,p6301;],
p6302,4,6,5,4,2,8,7,12,1,6,9,8,8,6,0,8,26.4575,-1,-1,41.1578,20000,0,[,],[,],[,p6302;],
p6303,4,10,6,8,6,7,6,6,5,7,7,9,8,5,2,8,27.0924,-1,-1,41.0217,20000,0,[,],[,],[,p6303;],
p6304,8,14,7,8,5,7,6,5,5,6,7,8,5,7,3,7,28.5307,-1,-1,41.4176,20000,0,[,],[,],[,p6304;],
p6305,4,7,5,5,3,8,9,3,5,13,4,3,1,10,3,9,26.2298,-1,-1,41.0987,20000,0,[,],[,],[,p6305;],
p6306,2,3,2,2,2,7,9,6,3,7,6,8,4,8,1,7,21.8861,-1,-1,40.982,20000,0,[,],[,],[,p6306;],
p6307,6,11,6,6,3,5,10,4,3,10,8,5,4,11,2,8,27.9643,-1,-1,41.1004,20000,0,[,],[,],[,p6307;],
p6308,1,1,2,3,1,9,6,3,5,12,5,10,1,6,2,6,22.6495,-1,-1,41.5583,20000,0,[,],[,],[,p6308;],
p6309,3,9,5,6,4,7,7,3,8,5,6,8,2,8,6,7,24.8193,-1,-1,40.6779,20000,0,[,],[,],[,p6309;],
p6310,5,10,6,8,6,5,8,6,6,6,5,9,4,8,6,10,27.9285,-1,-1,41.3516,20000,0,[,],[,],[,p6310;],
p6311,7,10,7,5,3,7,8,4,3,13,8,7,3,9,4,8,28.6705,-1,-1,40.8087,20000,0,[,],[,],[,p6311;],
p6312,2,7,3,5,2,11,7,0,7,10,3,6,0,8,1,7,23.8537,-1,-1,43.5098,20000,0,[,],[,],[,p6312;],
p6313,6,11,5,6,4,8,7,4,3,9,6,7,4,9,9,8,27.9285,-1,-1,41.3444,20000,0,[,],[,],[,p6313;],
p6314,2,5,2,4,2,7,7,5,8,6,6,8,2,8,7,8,23.6008,-1,-1,41.5998,20000,0,[,],[,],[,p6314;],
p6315,2,1,3,2,2,7,7,5,7,7,6,8,2,8,5,10,23.1517,-1,-1,41.5256,20000,0,[,],[,],[,p1472;p6315;p19339;],
p6316,4,10,5,8,5,8,7,7,4,9,5,6,3,8,3,7,26.096,-1,-1,51.757,20000,0,[,],[,],[,p6316;],
p6317,1,1,2,2,0,7,7,2,11,9,6,8,0,8,6,8,24.0416,-1,-1,45.4422,20000,0,[,],[,],[,p6317;],
p6318,2,4,4,3,2,9,6,4,6,11,4,6,2,8,3,8,23.0651,-1,-1,42.3499,20000,0,[,],[,],[,p6318;],
p6319,1,0,1,0,0,7,7,10,1,7,6,8,2,8,0,8,21.9545,-1,-1,42.254,20000,0,[,],[,],[,p6319;p18267;],
p6320,9,15,8,9,4,9,10,6,4,6,10,6,6,13,3,6,33.4963,-1,-1,42.8926,20000,0,[,],[,],[,p6320;],
p6321,1,1,2,1,1,5,11,7,2,10,6,4,1,9,3,8,22.6716,-1,-1,41.7092,20000,0,[,],[,],[,p6321;p6915;p10764;],
p6322,1,1,2,2,1,10,6,3,5,12,5,9,1,7,1,7,23.0434,-1,-1,43.1146,20000,0,[,],[,],[,p6322;],
p6323,4,7,6,6,5,9,5,2,3,8,4,9,4,7,6,12,26.2107,-1,-1,43.104,20000,0,[,],[,],[,p6323;],
p6324,2,1,3,3,1,6,12,3,6,8,11,7,1,11,1,7,25.593,-1,-1,42.7792,20000,0,[,],[,],[,p6324;],
p6325,9,12,9,6,4,7,8,5,4,9,10,9,7,10,5,9,32.078,-1,-1,42.2492,20000,0,[,],[,],[,p6325;],
p6326,2,0,3,1,1,7,5,11,5,7,14,8,3,10,0,8,26.7769,-1,-1,42.4981,20000,0,[,],[,],[,p2471;p6326;],
p6327,2,3,2,2,1,6,10,5,4,9,7,3,1,9,3,6,21.5639,-1,-1,42.3144,20000,0,[,],[,],[,p6327;],
p6328,5,10,8,8,4,10,11,2,8,3,11,8,1,11,2,9,30.9677,-1,-1,42.1726,20000,0,[,],[,],[,p6328;],
p6329,2,1,2,2,1,5,11,3,5,11,9,5,1,10,3,6,23.8118,-1,-1,42.2134,20000,0,[,],[,],[,p6329;],
p6330,3,7,4,5,2,7,8,3,12,8,6,8,0,8,7,7,26.3629,-1,-1,41.9731,20000,0,[,],[,],[,p6330;],
p6331,3,4,4,3,2,6,7,5,5,9,7,10,2,8,4,10,24.5561,-1,-1,42.7616,20000,0,[,],[,],[,p6331;],
p6332,6,12,5,7,4,7,6,4,6,9,5,6,5,9,7,6,27.2029,-1,-1,42.3787,20000,0,[,],[,],[,p6332;],
p6333,4,4,5,6,3,6,9,10,5,6,5,8,3,8,5,10,25.8263,-1,-1,42.3124,20000,0,[,],[,],[,p6333;],
p6334,4,11,5,8,4,5,10,8,4,9,7,3,2,10,4,7,27.4773,-1,-1,43.8578,20000,0,[,],[,],[,p6334;],
p6335,5,9,6,6,1,7,7,5,4,7,6,8,3,8,4,8,24.8998,-1,-1,42.0578,20000,0,[,],[,],[,p6335;],
p6336,2,3,4,2,1,9,7,3,4,10,3,6,5,9,0,7,22.1133,-1,-1,43.5134,20000,0,[,],[,],[,p6336;],
p6337,4,11,8,8,6,9,5,1,4,7,2,6,3,8,6,6,25.6515,-1,-1,40.9256,20000,0,[,],[,],[,p6337;],
p6338,4,6,6,4,5,7,8,5,6,7,5,8,3,8,3,8,24.2281,-1,-1,41.3008,20000,0,[,],[,],[,p6338;],
p6339,5,11,5,8,5,7,7,13,1,6,6,8,6,9,1,6,28.6007,-1,-1,40.9626,20000,0,[,],[,],[,p6339;],
p6340,5,9,6,7,3,7,5,6,10,5,6,10,0,9,9,8,28.2312,-1,-1,41.2547,20000,0,[,],[,],[,p6340;],
p6341,2,3,4,2,3,7,6,3,4,9,7,8,6,5,1,8,21.7256,-1,-1,41.5784,20000,0,[,],[,],[,p6341;],
p6342,4,10,6,7,2,8,15,1,6,7,11,8,0,8,0,8,29.8831,-1,-1,42.1107,20000,0,[,],[,],[,p6342;],
p6343,2,2,3,3,2,8,7,3,8,6,6,8,2,8,5,9,22.9347,-1,-1,43.9474,20000,0,[,],[,],[,p6343;],
p6344,3,5,4,3,2,4,12,2,3,9,11,7,3,10,1,7,25.4165,-1,-1,41.2273,20000,0,[,],[,],[,p6344;],
p6345,3,5,4,3,2,7,7,3,9,6,6,8,3,8,6,7,23.3452,-1,-1,41.3076,20000,0,[,],[,],[,p6345;],
p6346,4,11,4,8,5,6,8,9,4,7,5,7,3,8,5,11,27.9464,-1,-1,41.327,20000,0,[,],[,],[,p6346;],
p6347,1,0,2,0,0,7,14,2,3,7,10,8,0,8,0,8,24.5764,-1,-1,41.442,20000,0,[,],[,],[,p3331;p6347;p13882;],
p6348,1,3,2,2,1,6,5,2,8,7,3,9,0,7,2,8,20.0998,-1,-1,40.9236,20000,0,[,],[,],[,p6348;],
p6349,4,9,5,7,4,7,5,3,0,7,1,8,2,7,1,8,22.4054,-1,-1,42.4716,20000,0,[,],[,],[,p6349;],
p6350,3,7,4,5,2,3,4,3,9,2,1,7,0,7,1,5,18.6279,-1,-1,41.3979,20000,0,[,],[,],[,p6350;],
p6351,6,9,8,7,5,9,8,1,8,14,5,6,5,8,5,9,30.282,-1,-1,41.3139,20000,0,[,],[,],[,p6351;],
p6352,4,9,6,7,5,10,7,3,6,10,3,7,3,6,4,10,26.8328,-1,-1,42.3826,20000,0,[,],[,],[,p6352;],
p6353,3,6,5,5,4,8,7,2,4,9,3,8,4,6,4,10,23.7908,-1,-1,41.9532,20000,0,[,],[,],[,p6353;],
p6354,3,5,6,4,4,9,6,3,6,10,5,7,2,8,5,9,24.7386,-1,-1,42.5037,20000,0,[,],[,],[,p6354;],
p6355,7,8,7,6,3,3,10,6,8,13,12,8,3,9,1,7,30.545,-1,-1,41.4486,20000,0,[,],[,],[,p6355;],
p6356,4,9,6,6,6,5,7,3,6,8,7,11,7,11,6,7,28.5132,-1,-1,41.314,20000,0,[,],[,],[,p6356;],
p6357,3,5,5,3,3,8,7,2,6,10,5,7,2,8,4,10,24.2487,-1,-1,41.1142,20000,0,[,],[,],[,p6357;p12192;],
p6358,5,10,6,7,3,7,7,6,9,5,6,8,0,8,9,7,27.4408,-1,-1,41.1336,20000,0,[,],[,],[,p6358;],
p6359,6,11,6,8,5,3,6,7,4,7,8,12,3,8,3,11,29.189,-1,-1,40.8822,20000,0,[,],[,],[,p6359;],
p6360,3,3,4,4,1,10,13,3,3,3,11,9,0,10,0,8,26.7021,-1,-1,41.1996,20000,0,[,],[,],[,p6360;],
p6361,6,10,9,8,5,7,10,2,7,14,6,4,0,10,2,9,30.6757,-1,-1,41.1202,20000,0,[,],[,],[,p6361;],
p6362,6,11,9,8,8,7,9,5,1,7,9,8,9,10,1,7,30.7734,-1,-1,41.2841,20000,0,[,],[,],[,p6362;],
p6363,1,0,2,0,0,7,8,4,0,7,8,8,5,9,0,8,21.9317,-1,-1,41.0325,20000,0,[,],[,],[,p6363;],
p6364,2,5,3,4,2,6,8,7,7,8,8,13,1,9,4,10,27.4044,-1,-1,40.9985,20000,0,[,],[,],[,p6364;],
p6365,3,4,4,2,1,5,11,2,7,11,9,4,1,10,2,5,24.3516,-1,-1,42.4498,20000,0,[,],[,],[,p6365;],
p6366,1,8,2,6,2,7,7,0,7,7,6,8,0,8,2,8,23.1733,-1,-1,40.6361,20000,0,[,],[,],[,p4003;p6366;p9527;p13366;],
p6367,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,21.4476,-1,-1,41.9654,20000,0,[,],[,],[,p5800;p6367;p11781;p12340;p19990;],
p6368,5,8,7,6,4,7,8,2,10,12,7,8,1,9,6,7,28.8271,-1,-1,41.08,20000,0,[,],[,],[,p6368;],
p6369,2,1,2,1,1,8,8,4,0,7,8,8,6,10,0,8,23.0651,-1,-1,41.5725,20000,0,[,],[,],[,p6369;],
p6370,6,11,8,8,5,6,9,3,11,11,9,6,2,8,6,5,30.3974,-1,-1,42.685,20000,0,[,],[,],[,p6370;],
p6371,5,11,7,8,3,7,7,4,15,9,6,8,0,8,9,8,31.5753,-1,-1,42.7168,20000,0,[,],[,],[,p6371;],
p6372,2,6,2,4,1,13,4,5,4,13,2,9,0,7,0,8,25.5734,-1,-1,41.0609,20000,0,[,],[,],[,p6372;],
p6373,3,7,4,5,3,8,8,8,6,7,5,8,2,8,3,7,24.4949,-1,-1,40.8353,20000,0,[,],[,],[,p6373;],
p6374,4,10,5,8,3,9,7,9,7,7,6,10,3,8,4,8,28.4956,-1,-1,41.7154,20000,0,[,],[,],[,p6374;],
p6375,2,1,2,1,1,5,11,7,2,9,6,4,1,9,3,8,22.3159,-1,-1,41.8041,20000,0,[,],[,],[,p4332;p4437;p6375;],
p6376,5,9,7,6,4,7,9,6,5,7,6,7,7,9,3,7,26.8328,-1,-1,41.199,20000,0,[,],[,],[,p6376;],
p6377,6,7,8,5,4,4,8,3,6,10,10,11,4,7,3,6,27.313,-1,-1,41.0216,20000,0,[,],[,],[,p6377;],
p6378,8,11,8,9,8,4,11,2,2,9,8,7,7,12,2,6,31.0805,-1,-1,40.7469,20000,0,[,],[,],[,p6378;],
p6379,5,9,5,4,3,8,6,2,8,11,6,9,3,7,6,7,26.5518,-1,-1,41.2109,20000,0,[,],[,],[,p6379;],
p6380,3,5,4,6,3,7,8,5,2,7,9,11,3,9,5,7,25.5343,-1,-1,41.0169,20000,0,[,],[,],[,p6380;],
p6381,4,8,5,6,2,5,8,6,8,11,9,13,1,9,3,7,29.0689,-1,-1,40.8858,20000,0,[,],[,],[,p6381;],
p6382,1,0,2,0,1,6,10,7,2,7,5,8,2,7,4,9,21.9773,-1,-1,42.5705,20000,0,[,],[,],[,p7;p6382;p16974;],
p6383,4,7,6,5,3,4,9,3,9,11,9,10,2,8,4,5,27.074,-1,-1,42.2477,20000,0,[,],[,],[,p6383;],
p6384,7,9,7,7,5,5,12,4,6,11,9,4,2,12,2,4,29.3258,-1,-1,42.2248,20000,0,[,],[,],[,p6384;],
p6385,1,3,2,2,1,7,8,1,7,13,6,8,0,8,1,7,23.7697,-1,-1,42.6173,20000,0,[,],[,],[,p559;p740;p3381;p5437;p6385;],
p6386,2,7,3,5,1,9,6,0,7,13,5,8,0,8,1,8,25.318,-1,-1,43.9234,20000,0,[,],[,],[,p6386;],
p6387,5,10,8,8,8,5,6,4,7,6,6,12,5,7,7,10,29.6985,-1,-1,40.8806,20000,0,[,],[,],[,p6387;],
p6388,3,6,5,4,5,8,7,4,4,7,5,7,5,10,6,4,23.5797,-1,-1,40.6458,20000,0,[,],[,],[,p6388;],
p6389,4,6,6,6,6,6,8,4,3,6,5,9,7,6,7,8,25,-1,-1,41.1347,20000,0,[,],[,],[,p6389;],
p6390,3,5,5,4,2,10,7,1,8,11,3,7,2,8,3,9,25.0998,-1,-1,41.1272,20000,0,[,],[,],[,p6390;],
p6391,1,0,1,1,0,6,7,8,5,7,6,6,2,8,2,8,20.8327,-1,-1,41.2624,20000,0,[,],[,],[,p6391;],
p6392,3,4,4,3,3,4,10,4,2,9,8,7,5,11,1,6,23.9165,-1,-1,41.0809,20000,0,[,],[,],[,p6392;],
p6393,5,7,6,5,5,6,7,7,6,7,6,8,3,9,6,10,26.5518,-1,-1,41.751,20000,0,[,],[,],[,p6393;],
p6394,3,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8,28.6007,-1,-1,43.194,20000,0,[,],[,],[,p3788;p6394;],
p6395,3,8,5,6,3,5,7,6,8,8,5,11,1,9,4,9,26.5707,-1,-1,42.9776,20000,0,[,],[,],[,p6395;],
p6396,3,2,5,4,2,8,2,2,2,7,1,8,2,6,2,7,18.4662,-1,-1,42.1786,20000,0,[,],[,],[,p6396;],
p6397,1,0,1,0,0,6,7,6,4,7,6,6,2,8,2,8,19.8997,-1,-1,41.099,20000,0,[,],[,],[,p6397;p19735;],
p6398,5,9,6,7,4,5,7,6,9,7,6,13,1,8,4,9,28.5307,-1,-1,42.6528,20000,0,[,],[,],[,p6398;],
p6399,4,4,5,3,2,4,12,3,3,9,11,7,2,10,1,8,25.8457,-1,-1,42.3869,20000,0,[,],[,],[,p6399;],
p6400,4,9,6,7,4,9,7,6,5,6,6,4,5,8,2,5,24.3926,-1,-1,42.34,20000,0,[,],[,],[,p6400;],
p6401,4,9,5,6,3,5,8,7,7,8,8,14,2,9,4,10,29.6479,-1,-1,42.3608,20000,0,[,],[,],[,p6401;],
p6402,3,9,4,7,4,7,7,5,7,5,6,8,1,8,9,7,25.7488,-1,-1,42.2384,20000,0,[,],[,],[,p6402;],
p6403,2,1,4,2,1,6,10,2,7,8,11,8,1,11,2,7,25.2784,-1,-1,41.0508,20000,0,[,],[,],[,p6403;],
p6404,4,10,7,8,2,7,8,4,3,7,14,8,3,9,0,8,28.8791,-1,-1,41.0275,20000,0,[,],[,],[,p6404;],
p6405,1,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,21.4476,-1,-1,40.9692,20000,0,[,],[,],[,p6405;],
p6406,2,4,4,3,2,9,2,2,2,8,2,9,1,6,1,7,19.4422,-1,-1,41.6147,20000,0,[,],[,],[,p6406;],
p6407,5,8,7,6,4,6,9,3,10,11,9,5,1,8,6,5,27.7308,-1,-1,41.5082,20000,0,[,],[,],[,p6407;],
p6408,4,6,4,4,2,6,12,8,3,7,3,9,2,7,5,11,26.0576,-1,-1,41.5659,20000,0,[,],[,],[,p6408;],
p6409,3,5,5,4,3,9,7,4,5,10,3,7,5,6,4,9,23.8956,-1,-1,40.5807,20000,0,[,],[,],[,p6409;],
p6410,4,5,6,8,2,8,4,3,2,7,1,8,3,7,2,8,21.8632,-1,-1,40.7091,20000,0,[,],[,],[,p6410;],
p6411,5,9,5,6,6,7,6,10,1,7,8,8,8,4,0,8,26.6458,-1,-1,41.8466,20000,0,[,],[,],[,p6411;],
p6412,3,3,4,4,1,2,13,5,4,12,10,6,0,8,2,6,25.4755,-1,-1,40.9453,20000,0,[,],[,],[,p6412;],
p6413,5,8,8,7,9,8,6,5,5,7,6,7,8,11,9,6,29.4788,-1,-1,41.461,20000,0,[,],[,],[,p6413;],
p6414,7,6,9,5,9,7,7,5,4,6,5,8,10,8,5,5,27.3861,-1,-1,40.6741,20000,0,[,],[,],[,p6414;],
p6415,4,5,6,5,5,8,9,4,5,7,6,8,3,7,8,8,25.4558,-1,-1,42.1259,20000,0,[,],[,],[,p6415;],
p6416,4,7,4,5,3,8,6,6,3,10,5,10,3,8,2,8,25.02,-1,-1,40.6211,20000,0,[,],[,],[,p6416;],
p6417,6,8,10,6,7,4,7,3,5,11,10,11,9,8,4,7,30.5941,-1,-1,42.0635,20000,0,[,],[,],[,p6417;],
p6418,4,7,5,5,4,6,8,8,5,5,6,11,4,9,5,5,25.4755,-1,-1,41.6698,20000,0,[,],[,],[,p6418;],
